source,reference,prediction,bleu_vs_reference,rougeL_f1_vs_reference,lexical_diversity_vs_source,inverse_bleu_vs_source,length_ratio_vs_reference,semantic_similarity_vs_source
The encounters between teachers and other expats in Bogotá were continued in 2001  before a touring team from Panamá spent a week in the Colombian capital in May of that year,Matches between teachers and other expats in Bogotá continued in 2001  before in May that year a touring team from Panamá spent a week in the Colombian capital,"In 2001, encounters between teachers and other expatriates in Bogotá continued before a Panama-based team spent a week in the city that month.",0.2714745914880602,0.576923076923077,0.5161290322580645,0.7333374457831914,0.8214285714285714,0.9423271417617798
Guntakal railway station is classified in the Venkatagiri division as D railway station,"Guntakal railway station is classified as a "" D -- category "" station in the Venkatagiri railway division",Guntakal railway station falls under the Venkatagiri division and is designated as a D railway station.,0.08841087757888248,0.5161290322580646,0.47058823529411764,0.8769931371153623,0.8888888888888888,0.947733998298645
The river is wide and the river is deep  Alleluia,The river is deep and the wide river  Alleluia,The river is both wide and deep  Alleluia,0.14994012834317685,0.5882352941176471,0.125,0.842642094274993,0.8888888888888888,0.9717267751693726
Cerljen was also the first delegate from Sweden at the international final since 2006 when Josephine Alhanko placed in the Top 20,Since 2006  when Josephine Alhanko placed in the top 20  Cerljen was also the first delegate from Sweden to the international finals,Cerljen was the first Swedish delegate to participate in the international final since 2006  when Josephine Alhanko reached the top twenty.,0.2655393555382139,0.4186046511627907,0.43999999999999995,0.5824976331180509,0.9545454545454546,0.9605072736740112
"In 2008  McMichael 's memoirs were published under the title "" LEADERSHIP  Achieving life - Success from within ""","In 2008  McMichael 's memoirs were published under the title "" LEADERSHIP  Achieving Life-Changing Success From Within ""","In 2008, McMichael's memoirs were released under the name ""LEADERSHIP: Achieving Life-Success From Within""",0.03692211251666096,0.8484848484848485,0.72,0.9656231952876929,0.7777777777777778,0.9665133953094482
A delicate teddy bear - similar creature  she looks harmless  but the fabulous talents of her Ursine Race called Spreens can provide a secret,A delicate teddy bear like creature  she looks harmless  but the fabulous talents of her ursine race called Spreens can provide a secret,"A fragile teddy bear - resembling an innocent creature - though seemingly harmless, possesses extraordinary abilities due to the talents of its Ursine Race called Spreens.",0.05778323992708342,0.5106382978723404,0.7027027027027026,0.9255893560917028,1.1304347826086956,0.8073281645774841
It is located in the eastern end of Montgomery County and borders south to the city of Amsterdam  which is it,It is located in the eastern end of Montgomery County and borders south of the City of Amsterdam  which it is,"It's situated at the eastern part of Montgomery County and touches southward towards the city of Amsterdam, which is it",0.19747969960240339,0.6190476190476191,0.6,0.7719700845501318,0.9523809523809523,0.9187070727348328
He was born in the village of Segutiet  province of Rift Valley  in the former district of Bomet  Kenya,He was born in Segutiet village  Rift Valley Province  in the former Bomet District of Kenya,"He was born in Segutiet village, Rift Valley province, Bomet district, Kenya.",0.2701368758820638,0.8571428571428571,0.5789473684210527,0.8488171822211041,0.75,0.9657225012779236
In 2014  founding member of 15 years Dan McGruer left the band and was replaced by Devin Abrams,In 2014  Dan McGruer  a founding member  left the band for 15 years and was replaced by Devin Abrams,In 2014  former founding member Dan McGruer stepped down from the band and was replaced by Devin Abrams,0.35832516500102474,0.6486486486486486,0.36363636363636365,0.5109771464169801,0.9473684210526315,0.9630712270736694
Original members of the NYL include  Fresno  Roosevelt  Merced  Visalia  Madera  Hanford and Edison,Original members of the NYL are  Fresno  Roosevelt  Merced  Visalia  Madera  Hanford and Edison,"Original members of the NYL consist of Fresno, Roosevelt, Merced, Visalia, Madera, Hanford, and Edison",0.2829559628326351,0.896551724137931,0.6666666666666667,0.717044037167365,1.0714285714285714,0.9673327803611755
A small modular reactor concept has been designed  but the large design is still being conceptualized,A small modular reactor concept has been designed  but the big design is still being conceptualized,"A small modular reactor concept has been devised, yet the comprehensive design remains under development.",0.3986272652021922,0.5806451612903225,0.5909090909090908,0.6013727347978077,0.9375,0.9063056707382202
In a game dominated by offensive and special team struggles  UCF would be plagued by Arkansas State,In a game dominated by offensive and special teams struggles  UCF would be plagued by Arkansas State,UCF faces challenges due to offensive and special teams issues against Arkansas State,0.17570681826216974,0.4000000000000001,0.7391304347826086,0.9256022615458896,0.7647058823529411,0.7859610319137573
In the American Football League for Washington Redskins and the National Football League for the Los Angeles Chargers  a former American football defensive ended,was a former American football defensive end in the American Football League for the Washington Redskins and in the National Football League for the Los Angeles Chargers,In the American Football League for the Washington Redskins and the National Football League for the Los Angeles Chargers  a former American football defensive end is mentioned.,0.7937559205024689,0.7037037037037037,0.19999999999999996,0.2198729754667076,1.0,0.8201292753219604
When Blanchard later this year donated his farmland to the college  Warren L. Wheaton named the school after him and it was known as Wheaton College,When Blanchard donated his farmland to the college later that year  Warren L. Wheaton renamed the school after him and it known as Wheaton College,"Blanchard donated his land to the college this year, which was renamed Wheaton College by Warren L. Wheaton.",0.0784816305104038,0.46511627906976744,0.6206896551724138,0.9390414152222317,0.72,0.9309384226799011
"According to the Miramar Ship Index  "" Baie St. Paul "" has a gross tonnage number of 24,430 tons and a capacity of 37,690 tons",""" Baie St. Paul "" has a gross tonnage of 24,430 tons and a deadweight tonnage of 37,690 tons according to the Miramar Ship Index","The Miramar Ship Index states that ""Baie St. Paul"" has a gross tonnage of 24, 430 tons and can carry up to 37, 690 tons.",0.2677353447271197,0.6,0.6060606060606061,0.7787122347084345,1.0,0.9571164846420288
General elections were held in India in 1998  after the government convened in 1996 collapsed and the 12th Lok Sabha was elected,In 1998  parliamentary elections were held in India after the government called in 1996 collapsed and the 12th Lok Sabha was elected,General elections took place in India in 1998 following the collapse of the government in 1996 and the election of the 12th Lok Sabha.,0.07728853667488991,0.5217391304347826,0.5769230769230769,0.8037870412652341,1.0909090909090908,0.9311429262161255
Suzuki Beane is a humor book written in 1961 by Sandra Scoppettone and illustrated by Louise Fitzhugh,Suzuki Beane is a humorous book written by Sandra Scoppettone in 1961 and illustrated by Louise Fitzhugh,Suzuki Beane is a humorous book published in 1961 by Sandra Scoppettone and illustrated by Louise Fitzhugh,0.605540583950642,0.8235294117647058,0.2222222222222222,0.291412358805607,1.0,0.9814068078994751
From 1993 to 2001  Huntsman served as an executive for the Huntsman Corporation  chairman of the Huntsman Cancer Foundation  and CEO of Huntsman Family Holdings Company,From 1993 to 2001  Huntsman worked as senior executive for Huntsman Corporation  Chairman of the Huntsman Cancer Foundation and CEO of the Huntsman Family Holdings Company,"From 1993 to 2001, Huntsman held executive positions at the Huntsman Corporation, including chairman of the Huntsman Cancer Foundation and CEO of Huntsman Family Holdings Company.",0.4390960897971484,0.8076923076923077,0.5,0.4795055545566441,1.0,0.9627096056938171
The association of the stylised eye with mirrors was so strong that human eyes were frequently used in Teotihuacan art as a substitute for the face of a mirror,The association of the stylized eye with mirrors was so strong that in the art of Teotihuacan  human eyes were often used as a substitute for the face of a mirror,The stylized eye's connection to mirrors was so evident that people often substituted their own eyes in Teotihuacan art instead of using actual mirrors.,0.0457889977902313,0.42857142857142855,0.7435897435897436,0.9392355996621378,0.7741935483870968,0.8769870400428772
In Western Australia it is found along water courses and in seasonally wet sites throughout the Kimberley region where it grows in sandy alluvium,In Western Australia  it is found along water courses and seasonally humid sites throughout the Kimberley region  where it grows in sandy alluvium,"It can be found along watercourses and in periodically wet areas across the Kimberley region, where it thrives in sandy alluvial soil.",0.038020350641040604,0.4888888888888889,0.6774193548387097,0.9607400173791147,0.9565217391304348,0.8645679950714111
A smaller Sedgwick Avenue continues into Yonkers  north of Van Cortlandt Park and east of the Saw Mill River Parkway,A smaller Sedgwick Avenue continues to Yonkers  to the north of Van Cortlandt Park and east of Saw Mill River Parkway,A shorter Sedgwick Avenue extends into Yonkers to the north of Van Cortlandt Park and east of the Saw Mill River Parkway,0.6139776196756084,0.8372093023255814,0.2272727272727273,0.36963525866407065,1.0476190476190477,0.9694660902023315
Chelsey Tregear ( also known as Chelsey Nash  is an Australian netball player who plays for the Melbourne Vixens in the ANZ Championship,Chelsey Nash ( also known as Chelsey Tregear  is an Australian netball player in the ANZ Championship  playing for the Melbourne Vixens,"Chelsey Tregear, also known as Chelsey Nash, is an Australian netball player who plays for the Melbourne Vixens in the ANZ Championship",0.4948809082921242,0.6976744186046512,0.21739130434782605,0.25091460306273583,1.0,0.9990154504776001
John F. Henry was the temporary chairman and Alson Streeter was the permanent chairman,The preliminary chairman was John F. Henry  and the permanent chairman was Alson Streeter,John F. Henry served as the temporary chairman while Alson Streeter held the position of the permanent chairman,0.10802314890908067,0.43750000000000006,0.47058823529411764,0.8668258823830086,1.2857142857142858,0.9701544642448425
A hotel in Wales ( Carmarthen  is named the Ivy Bush Royal Hotel,A hotel in Wales ( Carmarthen  is the Ivy Bush Royal Hotel named after it,A hotel located in Wales called the Ivy Bush Royal Hotel is situated in Carmarthen,0.3315796151992083,0.6206896551724138,0.33333333333333337,0.6684203848007917,1.0,0.9564435482025146
Fairfax Eagles defeated Philadelphia Fight 20-12,Fairfax Eagles defeated Fight 20-12 Philadelphia,Fairfax Eagles won against Philadelphia by a score of 20-12,0.05307712171072445,0.4444444444444444,0.6666666666666667,0.9469228782892756,1.6666666666666667,0.8737682104110718
It was directed by Joanna Lipper and produced by Nicholas Paleologos,It was led by Joanna Lipper and produced by Nicholas Paleologos,Directed by Joanna Lipper and produced by Nicholas Paleologos,0.6913086465463161,0.7999999999999999,0.19999999999999996,0.19926259708319205,0.8181818181818182,0.9806267023086548
The Millersburg Area School District is required to pay the charter school and cyber charter school teaching for residents who attend these public schools,The Millersburg Area School District is required to pay the charter school and cyber charter school tuition for residents who attend these public schools,The Millersburg Area School District must cover teachers at charter schools and cyber charter schools that serve local students,0.20600299538363606,0.5116279069767442,0.6785714285714286,0.7939970046163639,0.7916666666666666,0.8657320141792297
At Wang Laboratories  he held various posts before joining IBM in 1981,He held various positions at Wang Laboratories before joining IBM in 1981,At Wang Laboratories  he served in multiple roles prior to joining IBM in 1981,0.2658483576665877,0.5384615384615384,0.5294117647058824,0.6444329764331305,1.1666666666666667,0.9251970052719116
Nile was the 77th candidate excluded after the distribution of votes on the last count  and was not elected to the Senate,After the distribution of the votes  the 77th candidate was excluded from the last count and was not elected to the Senate,Nile was the 77th person eliminated from the vote after counting concluded  and did not win election to the Senate,0.07096716643795277,0.5238095238095238,0.6666666666666667,0.8243835143217304,0.9090909090909091,0.9005342721939087
This time the vocals were presented by Matti Auerkallio and the EP by Pirkka Rännäli was mastered,This time the vocals were performed by Matti Auerkallio  and the EP was mastered by Pirkka Rännäli,"This time, Matti Auerkallio performed the vocals, while Pirkka Rännäli produced the EP.",0.04062296357838783,0.5294117647058824,0.7142857142857143,0.9607107610255586,0.7647058823529411,0.9042948484420776
He also recorded duets with Alci Acosta  Olimpo Cárdenas  and Daniel Santos,He also accompanied duets with Alci Acosta  Olimpo Cárdenas and Daniel Santos,"He collaborated with Alci Acosta, Olimpo Cárdenas, and Daniel Santos on duets.",0.11530568323789493,0.7692307692307693,0.5882352941176471,0.8846943167621051,1.0,0.9431731700897217
The first two parts were directed by Cheung Ying and Choi Cheung  while the next two parts were directed by Yeung Kungleung,The first two parts were directed by Cheung Ying and Choi Cheung while the next two parts were directed by Yeung Kung-leung,"The initial two segments were produced by Cheung Ying and Choi Cheung, whereas the subsequent two sections were overseen by Yeung Kungleung",0.21709996763653008,0.6222222222222223,0.5652173913043479,0.7512655582976604,1.0,0.7796790599822998
He died in Ixelles ( Brussels  on 15 August 1950,He died on August 15  1950 in Ixelles ( Brussels,"He passed away in Ixelles (Brussels) on August 15, 1950",0.06985342056580097,0.5263157894736842,0.5714285714285714,0.9412605090530078,1.0,0.9543355703353882
In Luzon the provinces of Catanduanes  Albay  Sorsogon  Masbate  Burias Island and Ticao Island were extended to No,In Luzon  the provinces of Catanduanes  Albay  Sorsogon  Masbate  Burias Island  and Ticao Island were upgraded to No,"In Luzon, the provinces of Catanduanes, Albay, Sorsogon, Masbate, Burias Island, and Ticao Island were expanded to No",0.22786788980326644,0.9444444444444444,0.5416666666666667,0.7721321101967336,1.0,0.9488622546195984
On October 11  1975  Hill Bill married Hillary  and her only child  Chelsea  was born on February 27  1980,Hillary married Bill on 11 October 1975  and their only child  Chelsea  was born on February 27  1980,On October 11  1975  Hill Bill married Hillary  and their only child  Chelsea  was born on February 27  1980,0.6109455387717302,0.7567567567567567,0.10526315789473684,0.15076733642393114,1.0555555555555556,0.9946396350860596
Auaxa cesadaria is a moth of the family Geometridae  It is found in Taiwan  China and Japan,Auaxa cesadaria is a moth of the Geometridae family and is found in Japan  China and Taiwan,"Austroceidae is a moth belonging to the Geometridae family. It can be found in Taiwan, China, and Japan.",0.08124643758248418,0.5714285714285715,0.64,0.9221322234431448,1.0588235294117647,0.6961348056793213
The Dodgers received their only runs on Solo - Homers by Willie Crawford in the Eighth and Bill Buckner in the ninth,The Dodgers got their only runs on solo homers by Willie Crawford in the eighth and Bill Buckner in the ninth,The Dodgers scored their sole runs via solo homers by Willie Crawford in the eighth inning and Bill Buckner in the ninth.,0.5201592023534242,0.8372093023255814,0.41666666666666663,0.5244848940823503,1.0476190476190477,0.9320715069770813
In ( 5  the first term of the right hand side  formula _ 27 is the increment in hydrostatic energy for unit volume change due to elastic pressure,In ( 5  is the first term on the right  Formula 27  the increment of hydrostatic energy for volume change of unit due to elastic pressure,In (5) the initial term of the right-hand side formula _27 represents the incremental hydrostatic energy per unit volume resulting from elastic pressure changes,0.02923525369336231,0.6,0.6571428571428571,0.9358728196521976,0.9230769230769231,0.9535127878189087
Bianca Maria Sforza was married to Maximilian on March 16  1494,On March 16  1494  Bianca Maria Sforza married Maximilian,"Maximilian married Bianca Maria Sforza on March 16, 1494",0.16784459625186196,0.4444444444444444,0.33333333333333337,0.8656005539036639,1.0,0.9724377393722534
As a Dr. Pepper salesman  Jimmy knew all of the local grocery store owners and they would save the overripe bananas for Bob,As a seller of Dr. Pepper  Jimmy knew all the local grocery owners and they would save the overripe bananas for Bob,"As a Dr. Pepper salesman, Jimmy was familiar with all the local grocery store owners who would keep the overripe bananas for Bob",0.3175144436186997,0.711111111111111,0.4285714285714286,0.5668628369693819,1.0454545454545454,0.9740898013114929
A modern idea of a triple goddess is central to the new Wicca religious movement,A modern idea of a Triple Goddess is central to the new religious movement of Wicca,A contemporary concept of a triune deity is at the core of the new Wiccan faith movement,0.04091032653880249,0.42424242424242425,0.7272727272727273,0.9604328327054756,1.0625,0.7528632879257202
"In November 2007  Joseph Ransdell endorsed Jaime Nubiola 's view that "" It is simply a mystery at this point ""","In November 2007  Joseph Ransdell advocated Jaime Nubiola 's view that "" at this point it is simply a mystery ""","In November 2007, Joseph Ransdell supported Jaime Nubiola's belief that it remains mysterious at present.",0.0315120189981085,0.6285714285714286,0.7037037037037037,0.9684879810018915,0.7142857142857143,0.8583110570907593
Benzoylfentanyl was banned in Sweden in September 2017  and in Finland in October 2017,In September 2017  benzoylfentanyl was banned in Sweden  in October 2017 in Finland,Benzoylfentanyl was prohibited in Sweden in September 2017  and in Finland in October 2017,0.18607447063707333,0.5925925925925927,0.18181818181818177,0.19089328842977882,1.0769230769230769,0.9545912742614746
The company built a hotel in Eskisehir in Turkey and a paper factory in Kazakhstan,In Eskisehir  the company built a hotel in Turkey and a paper mill in Kazakhstan,"The firm constructed a hotel in Eskisehir, Turkey, and a paper mill in Kazakhstan",0.4257110866884422,0.7586206896551724,0.5882352941176471,0.8704676444846432,0.9333333333333333,0.9316948056221008
The season 1988 -- 89 NBA was the 43rd season of the National Basketball Association,The 1988 season -- 89 National Basketball Association was the 43rd NBA season,The 1988 -- 89 NBA season marked the 43rd year of the National Basketball Association,0.11913791918421274,0.4615384615384615,0.2142857142857143,0.5328620222717999,1.1538461538461537,0.9769251346588135
A famous revival of the Tetraconch formula in the west is Bramante 's first draft for the Basilica of St. Peter  Rome,A famous revival of the tetraconch formula in the West is Bramante 's first design for the Basilica of St. Peter  Rome,A well-known revival of the Tetraconch pattern in the West was Bramante's initial design for the Basilica of St. Peter in Rome.,0.44033133386391016,0.7826086956521738,0.5769230769230769,0.613441592267773,1.0,0.8418856859207153
This film screenplay was written by Titus Popovici and was directed by Sergiu Nicolaescu,This film screenplay was written by Titus Popovici and was managed by Sergiu Nicolaescu,This screenplay was created by Titus Popovici and directed by Sergiu Nicolaescu,0.29698300852389353,0.7692307692307692,0.23076923076923073,0.5960676332267127,0.8571428571428571,0.9765158891677856
Stile antico became after his move to Wawel the musical language of the main statement of Pękiels,Importantly  Stile antico became the musical language of the main statement of Pękiel after his move to Wawel,After moving to Wawel  Stile antico adopted the musical style of Pękiels,0.04066319127014346,0.4375,0.5,0.9510879932963734,0.6666666666666666,0.8478263020515442
Several publications of the Public Health Service have shown that veterans have increased cancer  nerve  digestive  skin and respiratory disorders,Several publications published by the Public Health Service have shown that veterans have increased rates of cancer  and nerve  respiratory  skin  and digestive disorders,"Multiple reports from the Public Health Service indicate that veterans suffer higher rates of various cancers, nerve issues, digestive problems, skin conditions, and respiratory ailments.",0.14385017556508675,0.4897959183673469,0.625,0.8589997542123113,1.0416666666666667,0.8615225553512573
"Ecologically appropriate  economically sustainable  politically sensitive and ultimately socially just ""  however  no references or sources of the data used are provided","Ecologically appropriate  economically sustainable  politically sensitive  and finally  socially just ""  however no references or sources are provided for the data used","Ecologically suitable, economically viable, politically delicate, and ultimately equitable ""  but there are no references or sources for the data used",0.24936918134234237,0.5853658536585366,0.5172413793103448,0.8048580697678004,0.9545454545454546,0.7849587202072144
On July 31  Molina was traded with B    Surhoff for Trenidad Hubbard  Fernando Lunar  and Luis Rivera to the Braves,On July 31  Molina was traded with B. J. Surhoff to the Braves for Trenidad Hubbard  Fernando Lunar and Luis Rivera,"On July 31, Molina was swapped with B    Surhoff for Trenidad Hubbard, Fernando Lunar, and Luis Rivera to the Braves",0.10996031481933317,0.7804878048780488,0.31999999999999995,0.489025765053007,1.0,0.9195641875267029
"In 2014-15  Shapiro appeared in the role of Marc Maron 's eccentric neighbor  Bernie  in the IFC comedy series "" Maron ""","In 2014-15  Shapiro appeared in the role of the eccentric neighbor of Marc Maron  Bernie  in the IFC - Comedy - Series "" Maron ""","In 2014-15, Shapiro portrayed Marc Maron's quirky neighbor, Bernie, on the IFC comedy series ""Maron.""",0.019629483940014857,0.6153846153846153,0.72,0.8813396592597189,0.6,0.976417064666748
Cloud9 is the native IDE for the BeagleBone Black Single Board Computer  which is primarily programmed in an extension of node.js named Bonescript,Cloud9 is the native IDE for the BeagleBone Black single board computer  which is primarily programmed in an extension of node.js called Bonescript,"Cloud9 is the default integrated development environment (IDE) for the BeagleBone Black single-board computer, which mainly uses an extended version of Node.js called Bonescript",0.25270455578796175,0.7199999999999999,0.6666666666666667,0.829404262983832,1.0434782608695652,0.9459201097488403
Following the death of David Neale in December 2005  Paul Britton was named Chief Executive,2006  Paul Britton was appointed Chief Executive following the death of David Neale in December 2005,After David Neale's death in December 2005  Paul Britton became Chief Executive,0.0945380603824307,0.3448275862068966,0.5,0.6976129345213373,0.75,0.9791490435600281
He has a son  Seamus  who is mentioned but never seen in the series,He has a son  Seamus  who mentions  but never is seen in the series,"He has a son named Seamus, who is mentioned but never appears in the series",0.27882410979222033,0.8275862068965518,0.2941176470588235,0.5064421180020067,1.0714285714285714,0.9752099514007568
The first house  a Shanty  built Jacox from New York in 1830 in Clarkston,Squatter Linux Jacox from New York built the first house  a Shanty  in Clarkston in 1830,Jacox constructed a shantytown in 1830 in Clarkston from New York,0.09268036748025625,0.2962962962962963,0.4666666666666667,0.7249205184673471,0.6875,0.8803997039794922
( 3  The Heart Protector  a Yin organ  shields the heart  It filters psychic inclinations and stabilizes emotions,( 3  The heart protector  a yin organ  shields the heart  filters psychic inclinations and stabilizes emotions,"( 3 ) The Heart Protector, an internal organ, guards the heart. It cleanses psychic tendencies and calms emotions.",0.035025412310639735,0.6060606060606061,0.7407407407407407,0.9637856042582366,1.1176470588235294,0.8234429359436035
The Youth of the Devil ( Italian  La giovinezza del diavolo  is a 1921 Italian silent film directed by Francesca Bertini and starring Roberto Roberti,The youth of the devil ( Italian  La giovinezza del diavolo  is an Italian silent film directed by Francesca Bertini and Roberto Roberti in 1921,"The Youth of the Devil (Italian version: ""La Giovinezza del Diavolo"") is a 1921 Italian silent film directed by Francesca Bertini and starring Roberto Roberti",0.47581040383390794,0.8571428571428572,0.2592592592592593,0.29805002808915515,1.0,0.9905933737754822
Janzur is known as the birthplace of Omar Mukhtar  the Italian resistance leader during the Libyan rule,Janzur is known as the birthplace of Omar Mukhtar  the Italian resistance leader during Libyan rule,"Janzur is known as the birthplace of Omar Mukhtar, the Italian resistance leader during Libya's rule",0.6865065103648591,0.9090909090909091,0.23529411764705888,0.35508681645675655,1.0,0.9892656207084656
He also served as North Cornwall District Councillor  a Bude - Stratton Councillor  and was a Mebyon Kernow parliamentary candidate for North Cornwall,He also served as a North Cornwall District councillor  a Bude-Stratton town councillor  and was Mebyon Kernow parliamentary candidate for North Cornwall,"He held positions as North Cornwall District Councillor, Bude-Stratton Councillor, and a Mebyon Kernow parliamentary candidate for North Cornwall.",0.3027664636324733,0.7906976744186046,0.5,0.6289056802512794,0.8636363636363636,0.9601399898529053
In Paris  in October 1560  he secretly met the English ambassador  Nicolas Throckmorton  asking him for a passport to return to England through Scotland,In October 1560  he secretly met with the English ambassador  Nicolas Throckmorton  in Paris  and asked him for a passport to return through Scotland to England,"In Paris in October 1560, he privately met the English envoy Nicolas Throckmorton, requesting a passport to return to England via Scotland.",0.15505500793947083,0.6249999999999999,0.5517241379310345,0.6408923862960507,0.8461538461538461,0.9291518926620483
"More recently  Wellman has contributed to the theory of individualized network analysis with an emphasis on social networks  also known as "" networked individualism ""","More recently  Wellman has contributed to the theory of individualized network analysis with the emphasis on social networks  also known as "" networked individualism ""","Recently, Wellman has worked on the concept of individualized network analysis, focusing on social networks, which is called ""networked individualism.""",0.056407599524286284,0.6046511627906976,0.7714285714285715,0.9435924004757137,0.8,0.9685221910476685
Among those who worked there were professor Wlodzimierz Zonn  doctor Jan Gadomski  and professor Eugeniusz Rybka,Among those who worked there were Professor Eugeniusz Rybka  Dr. Jan Gadomski and Professor Wlodzimierz Zonn,"Among those employed at the site were professor Wlodzimierz Zonn , doctor Jan Gadomski , and professor Eugeniusz Rybka",0.11986062961075747,0.48484848484848486,0.4,0.6651134441934274,1.1875,0.8979068398475647
The Council votes in one of three ways  unanimity  qualified majority  or simple majority,The Council votes in three ways  unanimity  qualified majority or simple majority,"The Council decides by voting in one of three ways: unanimously, with a qualified majority, or by a simple majority.",0.027854685173648884,0.7499999999999999,0.5909090909090908,0.842254540193158,1.6666666666666667,0.8741708397865295
36.4 % were of Finnish  10.2 % Italian  9.2 % German  7.1 % Swedish and 5.4 % Scottish ancestry according to Census 2000,36.4 % were Finnish  10.2 % Italian  9.2 % German  7.1 % Swedish and 5.4 % of Scottish origin according to the 2000 census,"According to the 2000 census, 36. 4% were Finnish, 10. 2% Italian, 9. 2% German, 7. 1% Swedish, and 5. 4% Scottish ancestry.",0.11352199169072674,0.723404255319149,0.8235294117647058,0.9769491013734334,0.9583333333333334,0.9813110828399658
"Small Celypha - rufana  small name lakes marble  is a common moth kind of the family Tortricidae  long under the junior - synonym "" C. rosaceana "" known","Celypha rufana  small name lakes marble  is a common moth species of the family Tortricidae  long known under the junior synonym "" C. rosaceana ""","Small Celypha - rufana, a common moth belonging to the Tortricidae family, has the junior synonym ""C. rosaceana"" under it.",0.07263915639240894,0.5714285714285715,0.65625,0.9324381920147191,0.8,0.8240680694580078
Zhou  Sette Câmara and Sekiguchi completed the top ten,The top ten was completed by Sekiguchi  Sette Câmara and Zhou,"Zhou, Sette Câmara, and Sekiguchi made it to the top ten.",0.05012578715739066,0.3333333333333333,0.6666666666666667,0.940390057267319,1.0,0.9316977858543396
In September 2005  Comdial was acquired by Vertical Communications,Comdial was acquired by Vertical Communications in September 2005,In September 2005  Vertical Communications bought Comdial,0.16168292860728858,0.375,0.4,0.8383170713927114,0.7777777777777778,0.9559140205383301
Her work is collected and exhibited in London  Tokyo  Takaoka  Isle of Man  New York  San Francisco  Monterey  Toledo and Fort Wayne,Her work is being collected and exhibited in New York  San Francisco  Monterey  Toledo and Fort Wayne  Takaoka  Isle of Man  London  Tokyo,"Her art has been showcased in cities like London, Tokyo, Takaoka, Isle of Man, New York, San Francisco, Monterey, Toledo, and Fort Wayne",0.05970228993860437,0.4782608695652174,0.7428571428571429,0.9402977100613956,1.0,0.8058100938796997
In 2000  he co-founded EarthEcho International with his mother Alexandra Cousteau and his sister Jan Cousteau,In 2000  he founded together with his mother Alexandra Cousteau and his sister Jan Cousteau EarthEcho International,"In 2000, he founded EarthEcho International along with his mother Alexandra Cousteau and his sister Jan Cousteau.",0.5664313497325814,0.8235294117647058,0.33333333333333337,0.4584210968583238,1.0,0.9860360622406006
And procedural knowledge ( steps to take and what decision when to do,And procedural knowledge ( steps to make and what decision to do when,And practical knowledge (steps to follow and when to make decisions),0.04546012039207043,0.5217391304347826,0.75,0.9562584786297174,0.8461538461538461,0.8239872455596924
The season 1979 -- 80 National Basketball Association was the 34th NBA season,The NBA season from 1979 to 80 was the 34th season of the National Basketball Association,Season 1979-80 in the National Basketball Association marked the 34th NBA campaign.,0.19412258059457368,0.4827586206896552,0.5333333333333333,0.8598317418346584,0.75,0.8637880682945251
Wilhelm Keppler joined Cuno in 1932 in order to advise Adolf Hitler economically,In 1932  Wilhelm Keppler joined Cuno to advise Adolf Hitler economically,Keppler worked for Cuno in 1932 to help Hitler financially,0.05314968932522299,0.380952380952381,0.625,0.9079763758877728,0.9090909090909091,0.8970060348510742
"Pogonodon was recognised by Edward Drinker Cope in 1880  two species are described  "" P. davisi "" and "" P. platycopis """,""" Pogonodon "" was recognized in 1880  by Edward Drinker Cope  Two species are described  "" P. davisi "" and "" P. platycopis ""","Pogonodon was identified by Edward Drinker Cope in 1880; two species were described, ""P. davisi"" and ""P. platycopis.""",0.13017407562341077,0.7777777777777778,0.6,0.7881236058231347,0.75,0.984081506729126
The uniforms are made by Russell Athletic and the hats are manufactured by New Era,The uniforms are produced by Russell Athletic and the hats are manufactured by New Era,"Russell Athletic makes the uniforms, and New Era produces the hats",0.05157583275092327,0.3846153846153846,0.5333333333333333,0.9484241672490767,0.7333333333333333,0.9124550223350525
In addition  there are many other Malay dialects spoken by indigenous communities  such as Dayak and Iban,Moreover  there are many other Malay dialects spoken by indigenous communities such as Dayak and Iban,"Besides, many other Malay dialects are spoken by indigenous groups like the Dayak and Iban.",0.2547001422654908,0.6451612903225806,0.5454545454545454,0.7617262378220866,0.9375,0.9712004661560059
The direct market is the dominant distribution and retail network for American comic books,The direct market is the dominant distribution and retail network for American comics - books,The primary market is the main distribution and retail system for American comic books,0.1329895865295746,0.7857142857142857,0.375,0.6635067557669849,0.9333333333333333,0.8991391658782959
Resemblance is hardly direct or spontaneous for the iconographer  reference rarely to the literal or singular,For the iconographer  similarity is rarely direct or spontaneous  hardly any reference to the literal or singular,The iconographer's resemblance is not straightforward or spontaneous; references often focus on the literal rather than the singular aspect.,0.028339296176052856,0.48648648648648646,0.76,0.9649745876893603,1.1176470588235294,0.9064077138900757
The album was deleted during the digital download shortly after the CD was released in 2008,The album was deleted on digital download in 2008  shortly after the CD was released,The album was removed digitally shortly after it came out on CD in 2008,0.10301329076961051,0.4827586206896552,0.5789473684210527,0.906871180915645,0.9333333333333333,0.921772301197052
Chris Paul signed to the Houston Rockets  and Carmelo Anthony signed with the Oklahoma City Thunder,Chris Paul signed with Houston Rockets  and Carmelo Anthony signed at the Oklahoma City Thunder,Chris Paul was signed by the Houston Rockets and Carmelo Anthony joined the Oklahoma City Thunder,0.4261082723917018,0.7741935483870969,0.2941176470588235,0.49646621124441415,1.0666666666666667,0.9811564683914185
