source,reference,prediction,bleu_vs_reference,rougeL_f1_vs_reference,lexical_diversity_vs_source,inverse_bleu_vs_source,length_ratio_vs_reference,semantic_similarity_vs_source
Sympatric predators include the mountain lion  grizzly bear and American black bear,Sympatric - predators include the mountain lion  the grizzly bear and the American black bear,"Predators that coexist with humans often include the cougar, brown bear, and black bear.",0.03536389861883236,0.5,0.75,0.9620177077317232,0.9333333333333333,0.7686116695404053
Instead of Prince Patrick Island  the island in the film is located due north of Ellesmere Island ( cf,"The island in the film is located north of Ellesmere Island ( cf  "" Prince Patrick Island """,The island depicted in the film is situated northeast of Ellesmere Island.,0.17374853268337082,0.6666666666666665,0.631578947368421,0.8401436329546242,0.6666666666666666,0.7876286506652832
In 1979 she fled to West Germany by boarding a plane from Budapest to Munich with a false West German passport,In 1979  she fled to West Germany by flying with a false West German passport from Budapest to Munich,"In 1979, she escaped to West Germany via a plane from Budapest to Munich using a fake West German ID card.",0.1969221590285716,0.5500000000000002,0.56,0.6711419545044168,1.105263157894737,0.8858293294906616
Typically prepaid Voucher Management Systems are used with Intelligent Network based external systems,Typically  prepaid voucher management systems are used with external systems based on an intelligent network,Prepaid voucher management systems commonly utilize intelligent network-based external systems.,0.17632778423526832,0.4615384615384615,0.625,0.784632757994772,0.6666666666666666,0.9694081544876099
On March 17  2015  Actavis acquired Allergan and took the Allergan name,On 17 March 2015  Actavis acquired Allergan and adopted the name Allergan,"On March 17, 2015, Actavis purchased Allergan and retained its original brand name.",0.04131551591106297,0.5599999999999999,0.736842105263158,0.9508672945185558,1.0833333333333333,0.8895885348320007
It is rare in its unhybridized form,In its unhybridized form it is rare,It is uncommon when found without hybridization.,0.06985342056580097,0.2857142857142857,0.8333333333333334,0.930146579434199,1.0,0.5745671987533569
In November 2015  Bensebaini was appointed for the first time to the national team of Algeria for a pair of FIFA World Cup qualifiers in 2018 against Tanzania,In November 2015  Bensebaini was called up to the Algeria national team for the first time for a pair of 2018 FIFA World Cup qualifiers against Tanzania,"In November 2015, Bensebaini became the first player from Algeria's national team to participate in two FIFA World Cup qualification matches against Tanzania in 2018.",0.06572107374942993,0.49056603773584906,0.6176470588235294,0.9356751115297568,0.9259259259259259,0.9139891862869263
V9 was sent to Hungary as a demonstrator after a tour of Romania  and arrived on 5 February 1939,The V9 was sent to Hungary after a tour through Romania as a demonstrator and arrived on 5 February 1939,"V9 was dispatched to Hungary for testing following its visit to Romania, arriving there on February 5th, 1939.",0.0319931647204462,0.4736842105263158,0.7931034482758621,0.9661791379313319,0.9,0.9111235737800598
"In 2015  Bookboon was mentioned in newspapers such as the German "" Handelsblatt "" and one of its Swedish books was featured in the Swedish Metro","In 2015  Bookboon was mentioned in newspapers such as the German Handelsblatt ""  and one of its Swedish books was presented in the Swedish U-Bahn","In 2015, Bookboon appeared in newspapers like the German ""Handelsblatt"" and one of its Swedish publications was highlighted in the Swedish Metro.",0.2372681480161718,0.7234042553191491,0.5925925925925926,0.7732753280719142,0.88,0.9350161552429199
Yarde sometimes improvised  often while listening to jazz,Yarde sometimes improvised  often while listening to the jazz,Yarde occasionally added flair by improvising frequently when playing jazz.,0.021105340631872645,0.3157894736842105,0.9411764705882353,0.9788946593681274,1.1111111111111112,0.6617594361305237
However  he later married Meyna of Westerburg and after his father 's death became the first count of Nassau-Beilstein,He later married Meyna of Westerburg and became the first Count of Nassau-Beilstein after his father 's death,"Nevertheless, he eventually wed Meyna from Westerburg, following his father's demise to ascend to the title of Count of Nassau-Beilstein.",0.027854685173648884,0.3902439024390244,0.8,0.9721453148263511,1.1111111111111112,0.8939403891563416
His father John ( 1662 -- 1706  and his brother Robert were both Members of Parliament,His father John ( 1662 - 1706  and his brother Robert were both members of the parliament,"His paternal ancestors included John (born in 1662 and died in 1706) and Robert, who served as MPs.",0.015276780223747026,0.3636363636363636,0.8518518518518519,0.984723219776253,1.0588235294117647,0.812170684337616
Buccinum parvulum is a species of sea snail  a true gastropod mollusk in the Buccinidae family  the whelks marine,Buccinum parvulum is a species of sea snail  a true gastropod mollusk in the family Buccinidae  the marine whelks,"Buccinum parvulum belongs to the genus of sea snails, a type of gastropod mollusk found within the Buccinidae family, which includes marine whelks.",0.035300311127496695,0.5714285714285715,0.6428571428571428,0.962067347078376,1.2105263157894737,0.967366099357605
Much of Rib Lake is hilly  with small glacial lakes  It lies within the Perkinstown terminal moraine  which is described under Taylor County,Much of Rib Lake is hilly  with small glacial lakes  it lies within the terminal moraine of Perkinstown  which is described under Taylor County,"Much of Rib Lake features rolling hills alongside several small glacial ponds. The area is situated on the Perkinstown terminal moraine, located in Taylor County.",0.13048038402447693,0.4489795918367347,0.6857142857142857,0.8401948188488169,1.0416666666666667,0.9446486830711365
Giulio Pomponio Leto ( 1428 - June 9  1498   known as Julius Pomponius Laetus  was an Italian humanist,Julius Pomponius Laetus ( 1428 -- 9 June 1498   also known as Giulio Pomponio Leto  was an Italian humanist,"Giulio Pomponio Leto (born in 1428 on June 9, 1498, also known as Julius Pomponius Laetus) was an Italian humanist.",0.12378396963260613,0.5405405405405405,0.5384615384615384,0.7681492187876984,1.0526315789473684,0.9558978080749512
Additionally  a left-handed team played in two other matches against Marylebone Cricket Club ( MCC,Additionally  a left-handed team played in two other games against MCC ( Marylebone Cricket Club,"Furthermore, another side with a dominant hand took part in two more encounters with Marylebone Cricket Club (MCC).",0.07036147891341805,0.42424242424242425,0.7692307692307692,0.929638521086582,1.2,0.8127995729446411
In a new relationship with surgeon Adrian Benitez ( Gabby Concepcion  is Liz Lizene Jimenez ( Angelica Panganiban,Angelica Panganiban ( Lizelle Jimenez  is a new relationship with Adrian Benitez surgeon ( Gabby Concepcion,In a fresh partnership with Dr. Adrian Benitez (Gabby Concepcion is Liz Lizene Jimenez (Angelica Panganiban),0.03557982867938776,0.39999999999999997,0.5652173913043479,0.7341001100849689,1.0,0.9216094613075256
The expansion of the international presence of China Airlines has long been limited by Taiwan 's political status,The expansion of China Airlines international presence has long been limited by the political status of Taiwan,China Airlines' global reach has historically been constrained due to Taiwan's political circumstances.,0.016153126924830924,0.3225806451612903,0.84,0.9850428331692374,0.7647058823529411,0.7981966733932495
Ukrainian troops opened fire on Pro-Russian positions on 33 occasions  killing one civilian  two policemen and wounding three Ukrainian soldiers,On 33 occasions  Ukrainian troops opened fire on pro-Russian positions  killing a civilian and two policemen  and wounding three Ukrainian soldiers,"Ukrainian forces fired upon pro-Russians 33 times, resulting in one civilian death, two police casualties, and injuries to three Ukrainian soldiers.",0.02642138995497447,0.45454545454545453,0.7741935483870968,0.9675128849423523,1.0,0.8360910415649414
The 372nd Air Division in southern Vietnam as well as the 917th  935th and 937th Air Regiments in central Vietnam were quickly deployed to the north,The 372nd air division in South Vietnam  as well as the 917th  935th and 937th air regiments in Central Vietnam  were quickly deployed to the north,Units including the 372nd Air Division and several air regiments from southern Vietnam swiftly moved to northern regions of the country.,0.12107380731797272,0.42553191489361697,0.7,0.8688930017633474,0.8076923076923077,0.8218033313751221
When the PPC is temporarily disrupted  especially the PPC of the right hemisphere  memory across saccades is significantly weakened,When the PPC is temporarily disrupted  especially the PPC on the right  memory of saccades is significantly weakened,"When the temporary disruption occurs in the PPC specifically affecting the left hemisphere's processing speed, it leads to diminished memory retention during saccadic eye movements.",0.02507378338946741,0.3636363636363637,0.8823529411764706,0.9749262166105326,1.3888888888888888,0.873856782913208
In 2004  Barclaycard took over the sponsorship of Barclays ’ Premier League,Barclaycard took over sponsorship of the Premier League from Barclays in 2004,"In 2004, Barclaycard acquired the sponsorship rights for Barclays' Premier League.",0.025738301809738573,0.34782608695652173,0.7222222222222222,0.9542301078423744,0.9166666666666666,0.9501688480377197
He started his career as a photojournalist  but soon distinguished himself also as an industrial and advertising photographer and visual-audio producer,He began his career as a photojournalist  but soon also distinguished himself as an industrial and advertising photographer and audio-visual producer,"He began his career as a photojournalist but gradually became known for his work in both industrial photography and advertising, alongside producing visual-audio content.",0.30123786461877344,0.5106382978723404,0.6875,0.7797618505341337,1.1428571428571428,0.9460977911949158
The younger brother of Tim Tim  Tod Leiweke  is currently Chief Operating Officer of the National Football League since 2015,Tim 's younger brother  Tod Leiweke  is currently the chief operating officer of the National Football League since 2015,"The current COO of the NFL is Tim Tod Leiweke's younger brother, who has held this position since 2015.",0.030452555559828284,0.3076923076923077,0.75,0.9656423351588073,1.0,0.8046650886535645
Foley worked with  among others  Gurf Morlix  Townes Van Zandt  Guy Schwartz  Billy Block  and Calvin Russell,Foley worked together with Calvin Russell  Townes Van Zandt  Gurf Morlix  Billy Block and Guy Schwartz  amongst others,"Foley collaborated with notable artists such as Gurf Morlix, Townes Van Zandt, Guy Schwartz, Billy Block, and Calvin Russell.",0.031362586695070166,0.43243243243243246,0.6666666666666667,0.9627033887573329,1.0555555555555556,0.8352560997009277
He was selected by the Philadelphia 76ers in the 7th round ( 77th pick in total  of the NBA Draft 1967,He was selected by the Philadelphia 76ers in the 7th round ( 77th pick overall  of the 1967 NBA Draft,He was chosen by the Philadelphia 76ers during the seventh round (the 77th overall selection) at the 1967 NBA draft.,0.2118008548235711,0.717948717948718,0.6153846153846154,0.8387585004720032,1.0,0.9591062664985657
In July 2011  responsibility for the Werris Creek to North Star route from the Country Rail Infrastructure Authority was transferred to ARTC,In July 2011  responsibility for the Werris Creek to North Star line was transferred from the Country Rail Infrastructure Authority to the ARTC,"In July 2011, authority responsible for Werris Creek to North Star line changed from Country Rail Infrastructure Authority to ARTC.",0.39675224950104787,0.8372093023255814,0.48,0.686294873091049,0.8695652173913043,0.9157366752624512
Capt Wally Dobchuk  the first officer  Michael McCrae  and maintenance engineer Sebastian Trudel were awarded by the Aviation Week for their heroism,Capt  Wally Dobchuk  first officer Michael McCrae and maintenance engineer Sebastian Trudel were honoured for their heroism by Aviation Week,"Capt Wally Dobchuk, Michael McCrae, and Sebastian Trudel received commendations from Aviation Week for their bravery.",0.04284209697633031,0.5555555555555556,0.6296296296296297,0.8496619503293557,0.8,0.8397666215896606
This creates generally warmer nights through the colder season,This generally creates warmer nights through the colder season,This results in cooler evenings during winter months.,0.024512401940754224,0.11764705882352941,0.9375,0.9754875980592458,0.8888888888888888,0.7780172228813171
Regardless of quick sorrow  he was known for his spiritual understanding and discipline,He was known for his spiritual understanding and discipline  regardless of his sorrow,"Despite fleeting sadness, he was renowned for his profound spiritual insight and adherence to principles.",0.043748114312246456,0.42857142857142855,0.7272727272727273,0.9562518856877535,1.1538461538461537,0.7197200655937195
Moreover  many Angika speakers have emigrated to the Persian Gulf  the United Kingdom  the United States  Canada and other countries,Moreover  many Angika speakers in the Persian Gulf have emigrated to the United Kingdom  the United States  Canada  and other countries,"Additionally, numerous Angika speakers have migrated to the Persian Gulf, the United Kingdom, the United States, Canada, and other nations.",0.04745064762645574,0.6829268292682926,0.64,0.8903645345638174,0.9523809523809523,0.92888343334198
The district 's linguistic composition is 94.94 % Swedish and 5.06 % Finnish,The district 's linguistic makeup is 94.94 % Swedish  and 5.06 % Finnish,The district's language makeup consists of 94. 94% Swedish and 5. 06% Finnish.,0.039073802494525016,0.8148148148148148,0.8636363636363636,0.9636377295349993,1.0,0.9379699230194092
The corps was first formed in 1945 as the 137th rifle corps and became the 43rd Gun Corps ( Second Formation  in 1955,The corps was first formed as the 137th Rifle Corps in late 1945 and became the 43rd Rifle Corps ( Second Formation  in 1955,The unit was established in 1945 as the 137th Rifle Corps and later transformed into the 43rd Artillery Corps (Second Formation) in 1955.,0.201873820410229,0.6521739130434783,0.6296296296296297,0.6454031547060997,0.9583333333333334,0.8756444454193115
Another series was played in Havana between the Cincinnati Reds and the Boston Red Sox,Another series was played in Havana between Boston Red Sox and Cincinnati Reds,A game took place in Havana involving the Cincinnati Reds against the Boston Red Sox.,0.04841524713034601,0.3571428571428571,0.6666666666666667,0.8749923694411024,1.1538461538461537,0.8557726740837097
The original team was produced by the writer Sal Buscema and artist Roy Thomas in `` The Avengers '' # 71 ( December 1969,The original team was created by writer Sal Buscema and artist Roy Thomas in `` The Avengers '' # 71 ( December 1969,"The initial group was created by Sal Buscema and Roy Thomas in ""The Avengers"" issue number 71 from December 1969.",0.10048309646617601,0.7692307692307692,0.6451612903225806,0.9236365544195227,0.8695652173913043,0.8214060664176941
For their performances in the game  quarterback P. J. Williams and defensive back Jameis Winston were named the game 's most valuable players,Quarterback P. J. Williams and Defensive Back Jameis Winston were named the most valuable players of the game for their performances in the game,"The standout performers in the game were quarterback PJ Williams and defensive back Jameis Winston, who were recognized as the top two MVPs.",0.21846068962030848,0.3829787234042554,0.6774193548387097,0.7767412294490479,0.9583333333333334,0.7063053846359253
He received his chance by Brighton Manager Dan Kirkwood and soon established himself in the Brighton attack alongside Charlie Webb,He was given his chance by Brighton manager  Dan Kirkwood and soon established himself in the Brighton attack alongside Charlie Webb,"He was given an opportunity by Brighton's manager, Dan Kirkwood, and quickly became part of their attacking lineup alongside Charlie Webb.",0.06393430688266227,0.6046511627906977,0.8235294117647058,0.9745774585861045,1.0,0.8830740451812744
A rich heritage of historic structures and architectural styles can be found in the residential area along Norwich Street,A rich heritage of historic structures and architectural styles can be found in the residential district along Norwich Street,A notable collection of historical buildings and architectural designs is present in the residential neighborhood adjacent to Norwich Street.,0.0712695567709093,0.5263157894736842,0.7333333333333334,0.9287304432290907,1.0,0.8824338912963867
""" Tuscumbia "" was sold at auction at Mound City to W. K. Adams on 29 November 1865",""" Tuscumbia "" was sold on November 29  1865 at an auction in Mound City to W. K. Adams","""Tuscumbia"" was bought at an auction in Mound City by W. K. Adams on November 29, 1865.",0.35424204380331065,0.6470588235294118,0.5652173913043479,0.8175983709153523,0.8947368421052632,0.9337356090545654
At the 13th Telecine Awards  it got Anupam Roy the Special Jury Award for acting  and Parambrata Chatterjee  the Best Lyricist Award,At the 13th Telecine Awards  Anupam Roy received the Best Lyricist Award for Parambrata Chatterjee and the Special Jury Award for Acting,"At the 13th Telecine Awards, Anupam Roy received the Special Jury Award for his acting performance, while Parambrata Chatterjee won the Best Lyricist Award.",0.41394838791500504,0.6521739130434783,0.42307692307692313,0.661051852542045,1.0909090909090908,0.943402886390686
This model is based on the social-cognitive framework of Bandura ( 1986  and Goffman 's work on the management of identity,This model is based on Bandura 's ( 1986  social-cognitive framework and Goffman 's work on the management of identity,This design draws from Bandura's social-cognitive theory and Goffman's research on managing identities.,0.012824333460232479,0.6111111111111112,0.8518518518518519,0.9881251663562944,0.65,0.8699711561203003
The name Edith has four name days  14 May in Estonia  31 October in Sweden  5 July in Latvia and 16 September in France,The name Edith has four name days  May 14 in Estonia  October 31 in Sweden  July 5 in Latvia  and September 16 in France,"The name Edith is celebrated on four different dates across various countries: May 14th in Estonia, October 31st in Sweden, July 5th in Latvia, and September 16th in France.",0.051143785080819966,0.6415094339622641,0.7222222222222222,0.9537863733287798,1.2083333333333333,0.9001349210739136
The library formed out of the personal libraries of renowned turkologists consists of more than 30 thousand books,The library  consisting of the personal libraries of renowned turkologists  consists of more than 30 thousand books,"The library was created from the collections of several prominent Turkish scholars, housing over 30, 000 volumes.",0.028927969316143217,0.29411764705882354,0.8928571428571429,0.9727245946255507,1.0,0.7386004328727722
Many provinces and states organize regional and provincial championship tournaments  and the highest age groups in Canada and USA also participate in national championships,Many provinces and states organize regional and provincial championship tournaments  and the highest age groups in Canada and the USA also participate in national championships,"Many regions and countries hold local and national competitions, with top-age divisions from both Canada and the United States participating in international championships.",0.04945422915762429,0.4489795918367347,0.7941176470588236,0.9709540352687135,0.92,0.873170793056488
It was formed in 1998 by Astrid M.  Robert N. and Olaf K,It was formed by Olaf K.  Robert N. and Astrid M. in 1998,"The organization was established in 1998 through the efforts of Astrid M., Robert N., and Olaf K.",0.04091032653880249,0.26666666666666666,0.6818181818181819,0.9604328327054756,1.3076923076923077,0.8815796375274658
In the early days  family life was long  water and firewood had to be brought by hard,Family life was long in the early days  Both water and firewood had to be brought from hard,"In the past, family life lasted for a long time, requiring significant effort to gather water and wood.",0.042517688262127665,0.2777777777777778,0.7037037037037037,0.9574823117378723,1.0,0.7432486414909363
He was trained in Dresden  later until 1865 in Leipzig  and after a short stay in Weimar went to New York with Franz Liszt in 1869,He was educated in Dresden  and later in Leipzig until 1865  and after a short residence in Weimar with Franz Liszt went to New York in 1869,"He received training in Dresden from 1865 onwards in Leipzig before moving to Weimar for a brief period, then traveled to New York with Franz Liszt in 1869.",0.07779637090949697,0.39999999999999997,0.6285714285714286,0.7356410474724542,1.037037037037037,0.9540603160858154
Bruno Caloi died in 1955  and the company was directed by his son Guido until 1999,In 1955  Bruno Caloi died and the company was managed until 1999 by his son Guido,"Bruno Caloi passed away in 1955, and after his death, Guido Caloi managed the company from 1955 to 1999.",0.038292061380205016,0.34285714285714286,0.64,0.9627033887573329,1.1875,0.8630523085594177
Many religious groups have separate programs for different age levels within scouting  and some offer different programs or emblems for boys and girls,Many religious groups have different programs for different age groups within Scouting  and some offer different programs or emblems for boys and girls,"Numerous faith-based organizations provide distinct initiatives catering to varying youth demographics in Scouting, including various activities or insignias for both male and female participants.",0.01041441909198652,0.16666666666666666,0.925,0.9895855809080135,1.0434782608695652,0.81877201795578
The series is moderated by Linda Blair and narrated by Zelda Rubinstein,The series is hosted by Linda Blair  and narrated by Zelda Rubinstein,The program features commentary from Linda Blair and narration provided by Zelda Rubinstein.,0.10120193244194395,0.64,0.6666666666666667,0.898798067558056,1.0833333333333333,0.7904015183448792
She tries to resume her relationship with Michael just to discover that he has married Tracey Bregman ( Lauren Fenmore,She tries to resume her relationship with Michael  only to discover he has married Lauren Fenmore ( Tracey Bregman,She attempts to rekindle her connection with Michael but finds out he is now married to Tracey Bregman.,0.031473858580124386,0.5,0.7142857142857143,0.9702270054530989,0.9473684210526315,0.8531084060668945
Bergamo railway station is connected to Milan  Treviglio  Cremona  Lecco  Brescia and Monza with regional trains operated by Trenord,Bergamo railway station is connected with regional trains operated by Trenord to Milan  Treviglio  Cremona  Lecco  Brescia and Monza,"Bergamo train station links Milan, Treviso, Cremona, Como, Brescia, and Monza via regional services provided by Trenord.",0.028460812517661596,0.3888888888888889,0.8,0.9715391874823384,0.8947368421052632,0.9131351709365845
The Mach number is used to evaluate whether the incompressibility can be included  otherwise the effects of compressibility must be accepted,The Mach number is used to evaluate whether the incompressibility can be included  otherwise the effects of compressibility must be assumed,"The Mach number assesses if compressibility can be disregarded; otherwise, its impacts need acknowledgment.",0.05642993571559156,0.34285714285714286,0.7692307692307692,0.9435700642844085,0.6666666666666666,0.8326286673545837
The light brown irregular lines are composed of dorsolateral and ventrolateral spots,The light brown irregular lines are composed of dorsolateral and ventrolateral patches,The textured brown patterns consist of dorsal and lateral patches.,0.02443703255186539,0.45454545454545453,0.7777777777777778,0.9755629674481346,0.8333333333333334,0.6352641582489014
Kerwin Moore would see action in 24 games for the Athletics that fall  and was traded to the Florida Marlins after the season in exchange for Abbott,Kerwin Moore saw action in 24 games for the athletics that fall  and was traded to the Florida - Marlins after the season in exchange for Abbott,Kerwin Moore participated in 24 games with the Athletics during the off-season and later joined the Florida Marlins through a trade involving Abbott.,0.06125737544901958,0.48000000000000004,0.7058823529411764,0.923755030311867,0.8518518518518519,0.9036868810653687
On 3 August 2015  Parmele was signed by the Cleveland Browns and was dismissed by the team on 31 August 2015,Parmele was signed by the Cleveland Browns on August 3  2015  On August 31  2015  he was released by the team,"On August 3, 2015, Parmele joined the Cleveland Browns, but he was let go from the team on August 31, 2015.",0.0442355899118467,0.38095238095238093,0.7307692307692308,0.9323977011542827,1.0,0.8954625129699707
"In 2006  Romania produced a total of 62 TWh of electricity with an installed capacity of 17,360 MW in thermal  hydroelectric and nuclear power plants","In 2006 Romania produced a total of 62 TWh of electricity having an installed capacity of 17,360 MW in nuclear  hydro and thermal power plants","In 2006, Romania generated a combined total of 62 terawatt-hours (TWh) of electricity from its diverse energy sources, which included 17, 360 megawatts (MW) of installed capacity across thermal, hydroelectric, and nuclear power facilities.",0.04736100117729192,0.4918032786885245,0.7142857142857143,0.9376694171231537,1.36,0.852910041809082
This can occur due to autosomal dominant diseases such as hereditary hemorrhagic telangiectasia,Can occur due to autosomal dominant diseases  such as hereditary hemorrhagic telangiectasia,This may happen because of genetic conditions like familial vascular malformation.,0.0,0.0,0.9565217391304348,0.9842834915081363,0.9166666666666666,0.5766338109970093
Prenatal hormones  especially glucocorticoids such as cortisol  are essential for Adrenal development of organs  particularly for the maturation of the lungs,Prenatal hormones  especially glucocorticoids such as cortisol  are essential for the development of the adrenal organs  particularly for the maturation of the lungs,"Prenatal hormones, notably glucocorticoids like cortisol, are crucial for adrenal organ development, especially aiding lung maturation.",0.012429776490924143,0.46153846153846156,0.7857142857142857,0.9749533221697881,0.6956521739130435,0.9628437757492065
The River Mouca ( or Moca River  is a tributary of the Salcia River in Romania,The Mouca River ( or Moca River  is a tributary of the Salcia River in Romania,The River Mouca (also known as the Moca River) flows into the Salcia River within Romania.,0.0752421768074461,0.5161290322580646,0.7619047619047619,0.8935914930964354,1.0,0.9632610082626343
Jossie de Guzman  also known as Josie de Guzman  is an American actress and singer of Puerto Rican descent  known primarily for her work in theatre,Jossie de Guzman  also known as Josie de Guzman  is an American actress and singer of Puerto Rican descent  best known for work in the theatre,"Jossie de Guzman, or Josie de Guzman, is an American actress and singer with Puerto Rican heritage, well-known for her roles in theater.",0.247515704248035,0.68,0.5333333333333333,0.740652721217824,0.8846153846153846,0.9696913957595825
""" Bonne Citoyenne "" had the misfortune to be damaged in a storm and to become separated from the rest of the French squadron",""" Bonne Citoyenne "" had the misfortune to be damaged in a storm and to be separated from the rest of the French squadron","""Bonne Citoyenne"" suffered damage during a storm and was lost from the French fleet.",0.048941935057562676,0.5000000000000001,0.7857142857142857,0.9510580649424373,0.5833333333333334,0.8864377737045288
He was appointed on October 14  1917 in Fort Des Moines  first lieutenant  and weeks later a West Medford married native Madeline Mabray Kountze,He was commissioned first lieutenant on October 14  1917 at Fort Des Moines  and weeks later married a West Medford native  Madeline Mabray Kountze,"He was named to the post of first lieutenant on October 14, 1917, at Fort Des Moines, and shortly thereafter, he wed Madeline Mabray Kountze from West Medford, Massachusetts.",0.16743498908156962,0.6037735849056604,0.6666666666666667,0.9391794468937189,1.2083333333333333,0.8682723641395569
"The Riemann Zeta function is defined by the absolutely convergent infinite row for reelle "" s "" with complex part greater than 1","The Riemann zeta function is defined for real "" s "" with complex part greater than 1  by the absolutely convergent infinite series",The Riemann Zeta function is characterized by its definition through an absolutely convergent series of real numbers with a complex component exceeding 1.,0.20287366424876008,0.4090909090909091,0.7058823529411764,0.8061658197654334,1.0,0.8024320602416992
Luk or Loke is the Cantonese romanization of several ( but not all  Chinese surnames that are romanized as Lu in Mandarin,Luk or Loke is the Cantonese romanization of several ( but not all  Chinese surnames  which are romanized as Lu in Mandarin,Luk or Loke represents various Chinese surnames written as Lu in Mandarin but not universally in Romanized forms.,0.19380147731541644,0.4615384615384615,0.5555555555555556,0.8061985226845836,0.8181818181818182,0.8991070985794067
Paavo Mikkonen ( born 25 January 1942  is a Finnish former sports shooter,Paavo Mikkonen ( born January 25  1942  is a former Finnish sports contactor,"Paavo Mikkonen, born on January 25, 1942, was a Finnish former athlete who specialized in shooting.",0.019251614434393566,0.5714285714285715,0.7391304347826086,0.9276023192111129,1.2307692307692308,0.9484606981277466
49.9 % were male and 50.1 % were female,49.9 % were male and 50.1 % female,The data shows that 49.9% of individuals were male while 50.1% were female.,0.03285702044797773,0.608695652173913,0.8823529411764706,0.9636377295349993,1.625,0.8856751322746277
On the album charts  the album peaked at number 1 in Norway and number 16 in Sweden,On the album charts the album reached number 1 in Norway and number 16 in Sweden,The album reached its highest position of first on both Norwegian and Swedish music charts.,0.0695362172133984,0.2580645161290323,0.8333333333333334,0.9709080325059947,0.9375,0.7953110933303833
The Thirteen Colonies of the original United States were all former British possessions  and Anglo culture became a major foundation for American folk and popular music,The thirteen colonies of the original United States were all former British possessions  and Anglo culture became an important foundation for American folk music and popular music,The thirteen colonies in the original United States once belonged to Britain and English influence played a significant role in shaping American folk and popular music traditions.,0.17727652989816625,0.48148148148148145,0.6666666666666667,0.7291126828909587,1.0,0.9175350069999695
Data Definition Facility provides a persistent for semantic artifacts such as collections and indexes in XQuery or JSONiq programs,The Data Definition Facility provides a persistent function for semantic artefacts such as collections and indexes in XQuery or JSONiq programs,Data Definition Facility offers a stable environment for managing semantic entities like groups and indices within XQuery or JSONiq scripts.,0.08663263357746259,0.4878048780487805,0.6551724137931034,0.9089256163170786,0.9523809523809523,0.8763824701309204
For Grenville  his grandson  Edward  was elected to the 11th Parliament of Upper Canada,His grandson  Edward  was elected to the 11th Parliament of Upper Canada for Grenville,"For Grenville, his grandson Edward won election in the 11th Parliament of Upper Canada.",0.3661926362999429,0.7142857142857143,0.5263157894736843,0.6338073637000571,1.0,0.9483515024185181
Tony and Len Goodman appear along with Mary Murphy in an infomercial for the Core Rhythms workout system,Along with Mary Murphy  Tony and Len Goodman are released in an infomercial for the Core Rhythms Workout System,Tony and Len Goodman co-star alongside Mary Murphy in an advertisement promoting the Core Rhythms fitness program.,0.224188058954654,0.4864864864864865,0.5416666666666667,0.667817396856508,0.8947368421052632,0.8615807294845581
Conservatives argued that elected politicians should be trusted instead,The conservatives argued that elected politicians should instead be trusted,Conservatives contended that elected officials deserved trust.,0.05035983350735684,0.47058823529411764,0.7692307692307692,0.9419066589171674,0.7,0.8437230587005615
Sir Charles Waldstein  from 1918 Sir Charles Walston ( 30 March 1856 - 21 March 1927  was an Anglo-American archaeologist,Sir Charles Waldstein  from 1918 Sir Charles Walston ( March 30  1856 -- March 21  1927  was an Anglo-American archaeologist,"Sir Charles Waldstein, born in 1918, was an Anglo-American archaeologist who lived from March 30, 1856, to March 21, 1927.",0.1577454598068419,0.5,0.7142857142857143,0.842254540193158,1.0,0.8710799217224121
He also appeared in 53 games for the Piedmont League ( Greensboro Patriots  with a 26 - 19 record over the course of the seasons 1928 and 1929,He also appeared in 53 games for the Piedmont League ( Greensboro Patriots  with a 26 -- 19 record over the course of the 1928 and 1929 seasons,"He played in 53 games for the Piedmont League's Greensboro Patriots team, achieving a winning percentage of 26-19 across two seasons from 1928 to 1929.",0.2089912880188423,0.5660377358490566,0.6578947368421053,0.7910087119811577,0.8928571428571429,0.926842451095581
The encounters between teachers and other expats in Bogotá were continued in 2001  before a touring team from Panamá spent a week in the Colombian capital in May of that year,Matches between teachers and other expats in Bogotá continued in 2001  before in May that year a touring team from Panamá spent a week in the Colombian capital,"In 2001, interactions among educators and foreign residents in Bogota persisted while a Panama-based delegation stayed for a week in the city's capital during May of that same year.",0.10373198738191453,0.3050847457627119,0.7906976744186046,0.875579054487823,1.0357142857142858,0.8057147264480591
Guntakal railway station is classified in the Venkatagiri division as D railway station,"Guntakal railway station is classified as a "" D -- category "" station in the Venkatagiri railway division",The Guntakal railway station falls under the Venkatagiri division and is designated as a D-class station on the rail network.,0.07658412276041004,0.5,0.6,0.9112932090894597,1.1111111111111112,0.9288178086280823
The river is wide and the river is deep  Alleluia,The river is deep and the wide river  Alleluia,The river has both width and depth.,0.05809334108283256,0.375,0.7272727272727273,0.9496401664926432,0.7777777777777778,0.7004692554473877
Cerljen was also the first delegate from Sweden at the international final since 2006 when Josephine Alhanko placed in the Top 20,Since 2006  when Josephine Alhanko placed in the top 20  Cerljen was also the first delegate from Sweden to the international finals,Cerljen was the inaugural Swedish representative to the global finale following Josephine Alhanko's achievement of placing among the top twenty in 2006.,0.03521555586746717,0.2666666666666666,0.8235294117647058,0.9691024813807665,1.0,0.8329792022705078
